speaker_id,utt_id,config,attacks,key
PA_0085,PA_T_0018817,acb,BA,spoof
PA_0085,PA_T_0018818,acb,BA,spoof
PA_0085,PA_T_0018819,acb,BA,spoof
PA_0085,PA_T_0018820,acb,BA,spoof
PA_0085,PA_T_0018821,acb,BA,spoof
PA_0085,PA_T_0018822,acb,BA,spoof
PA_0085,PA_T_0018823,acb,BA,spoof
PA_0085,PA_T_0018824,acb,BA,spoof
PA_0086,PA_T_0018825,acb,BA,spoof
PA_0086,PA_T_0018826,acb,BA,spoof
PA_0086,PA_T_0018827,acb,BA,spoof
PA_0086,PA_T_0018828,acb,BA,spoof
PA_0086,PA_T_0018829,acb,BA,spoof
PA_0086,PA_T_0018830,acb,BA,spoof
PA_0086,PA_T_0018831,acb,BA,spoof
PA_0086,PA_T_0018832,acb,BA,spoof
PA_0086,PA_T_0018833,acb,BA,spoof
PA_0086,PA_T_0018834,acb,BA,spoof
PA_0086,PA_T_0018835,acb,BA,spoof
PA_0087,PA_T_0018836,acb,BA,spoof
PA_0087,PA_T_0018837,acb,BA,spoof
PA_0087,PA_T_0018838,acb,BA,spoof
PA_0087,PA_T_0018839,acb,BA,spoof
PA_0087,PA_T_0018840,acb,BA,spoof
PA_0087,PA_T_0018841,acb,BA,spoof
PA_0087,PA_T_0018842,acb,BA,spoof
PA_0087,PA_T_0018843,acb,BA,spoof
PA_0087,PA_T_0018844,acb,BA,spoof
PA_0087,PA_T_0018845,acb,BA,spoof
PA_0087,PA_T_0018846,acb,BA,spoof
PA_0087,PA_T_0018847,acb,BA,spoof
PA_0087,PA_T_0018848,acb,BA,spoof
PA_0088,PA_T_0018849,acb,BA,spoof
PA_0088,PA_T_0018850,acb,BA,spoof
PA_0088,PA_T_0018851,acb,BA,spoof
PA_0088,PA_T_0018852,acb,BA,spoof
PA_0088,PA_T_0018853,acb,BA,spoof
PA_0088,PA_T_0018854,acb,BA,spoof
PA_0088,PA_T_0018855,acb,BA,spoof
PA_0088,PA_T_0018856,acb,BA,spoof
PA_0088,PA_T_0018857,acb,BA,spoof
PA_0088,PA_T_0018858,acb,BA,spoof
PA_0089,PA_T_0018859,acb,BA,spoof
PA_0089,PA_T_0018860,acb,BA,spoof
PA_0089,PA_T_0018861,acb,BA,spoof
PA_0089,PA_T_0018862,acb,BA,spoof
PA_0089,PA_T_0018863,acb,BA,spoof
PA_0089,PA_T_0018864,acb,BA,spoof
PA_0089,PA_T_0018865,acb,BA,spoof
PA_0089,PA_T_0018866,acb,BA,spoof
PA_0089,PA_T_0018867,acb,BA,spoof
PA_0089,PA_T_0018868,acb,BA,spoof
PA_0089,PA_T_0018869,acb,BA,spoof
PA_0090,PA_T_0018870,acb,BA,spoof
PA_0090,PA_T_0018871,acb,BA,spoof
PA_0090,PA_T_0018872,acb,BA,spoof
PA_0090,PA_T_0018873,acb,BA,spoof
PA_0090,PA_T_0018874,acb,BA,spoof
PA_0090,PA_T_0018875,acb,BA,spoof
PA_0090,PA_T_0018876,acb,BA,spoof
PA_0090,PA_T_0018877,acb,BA,spoof
PA_0090,PA_T_0018878,acb,BA,spoof
PA_0090,PA_T_0018879,acb,BA,spoof
PA_0090,PA_T_0018880,acb,BA,spoof
PA_0090,PA_T_0018881,acb,BA,spoof
PA_0091,PA_T_0018882,acb,BA,spoof
PA_0091,PA_T_0018883,acb,BA,spoof
PA_0091,PA_T_0018884,acb,BA,spoof
PA_0091,PA_T_0018885,acb,BA,spoof
PA_0091,PA_T_0018886,acb,BA,spoof
PA_0091,PA_T_0018887,acb,BA,spoof
PA_0091,PA_T_0018888,acb,BA,spoof
PA_0091,PA_T_0018889,acb,BA,spoof
PA_0091,PA_T_0018890,acb,BA,spoof
PA_0091,PA_T_0018891,acb,BA,spoof
PA_0091,PA_T_0018892,acb,BA,spoof
PA_0092,PA_T_0018893,acb,BA,spoof
PA_0092,PA_T_0018894,acb,BA,spoof
PA_0092,PA_T_0018895,acb,BA,spoof
PA_0092,PA_T_0018896,acb,BA,spoof
PA_0092,PA_T_0018897,acb,BA,spoof
PA_0092,PA_T_0018898,acb,BA,spoof
PA_0092,PA_T_0018899,acb,BA,spoof
PA_0092,PA_T_0018900,acb,BA,spoof
PA_0092,PA_T_0018901,acb,BA,spoof
PA_0092,PA_T_0018902,acb,BA,spoof
PA_0092,PA_T_0018903,acb,BA,spoof
PA_0092,PA_T_0018904,acb,BA,spoof
PA_0092,PA_T_0018905,acb,BA,spoof
PA_0093,PA_T_0018906,acb,BA,spoof
PA_0093,PA_T_0018907,acb,BA,spoof
PA_0093,PA_T_0018908,acb,BA,spoof
PA_0093,PA_T_0018909,acb,BA,spoof
PA_0093,PA_T_0018910,acb,BA,spoof
PA_0093,PA_T_0018911,acb,BA,spoof
PA_0093,PA_T_0018912,acb,BA,spoof
PA_0093,PA_T_0018913,acb,BA,spoof
PA_0093,PA_T_0018914,acb,BA,spoof
PA_0093,PA_T_0018915,acb,BA,spoof
PA_0094,PA_T_0018916,acb,BA,spoof
PA_0094,PA_T_0018917,acb,BA,spoof
PA_0094,PA_T_0018918,acb,BA,spoof
PA_0094,PA_T_0018919,acb,BA,spoof
PA_0094,PA_T_0018920,acb,BA,spoof
PA_0094,PA_T_0018921,acb,BA,spoof
PA_0094,PA_T_0018922,acb,BA,spoof
PA_0094,PA_T_0018923,acb,BA,spoof
PA_0094,PA_T_0018924,acb,BA,spoof
PA_0094,PA_T_0018925,acb,BA,spoof
PA_0094,PA_T_0018926,acb,BA,spoof
PA_0095,PA_T_0018927,acb,BA,spoof
PA_0095,PA_T_0018928,acb,BA,spoof
PA_0095,PA_T_0018929,acb,BA,spoof
PA_0095,PA_T_0018930,acb,BA,spoof
PA_0095,PA_T_0018931,acb,BA,spoof
PA_0095,PA_T_0018932,acb,BA,spoof
PA_0095,PA_T_0018933,acb,BA,spoof
PA_0095,PA_T_0018934,acb,BA,spoof
PA_0095,PA_T_0018935,acb,BA,spoof
PA_0095,PA_T_0018936,acb,BA,spoof
PA_0095,PA_T_0018937,acb,BA,spoof
PA_0095,PA_T_0018938,acb,BA,spoof
PA_0096,PA_T_0018939,acb,BA,spoof
PA_0096,PA_T_0018940,acb,BA,spoof
PA_0096,PA_T_0018941,acb,BA,spoof
PA_0096,PA_T_0018942,acb,BA,spoof
PA_0096,PA_T_0018943,acb,BA,spoof
PA_0096,PA_T_0018944,acb,BA,spoof
PA_0096,PA_T_0018945,acb,BA,spoof
PA_0096,PA_T_0018946,acb,BA,spoof
PA_0096,PA_T_0018947,acb,BA,spoof
PA_0096,PA_T_0018948,acb,BA,spoof
PA_0096,PA_T_0018949,acb,BA,spoof
PA_0097,PA_T_0018950,acb,BA,spoof
PA_0097,PA_T_0018951,acb,BA,spoof
PA_0097,PA_T_0018952,acb,BA,spoof
PA_0097,PA_T_0018953,acb,BA,spoof
PA_0097,PA_T_0018954,acb,BA,spoof
PA_0097,PA_T_0018955,acb,BA,spoof
PA_0097,PA_T_0018956,acb,BA,spoof
PA_0097,PA_T_0018957,acb,BA,spoof
PA_0097,PA_T_0018958,acb,BA,spoof
PA_0097,PA_T_0018959,acb,BA,spoof
PA_0097,PA_T_0018960,acb,BA,spoof
PA_0097,PA_T_0018961,acb,BA,spoof
PA_0097,PA_T_0018962,acb,BA,spoof
PA_0098,PA_T_0018963,acb,BA,spoof
PA_0098,PA_T_0018964,acb,BA,spoof
PA_0098,PA_T_0018965,acb,BA,spoof
PA_0098,PA_T_0018966,acb,BA,spoof
PA_0098,PA_T_0018967,acb,BA,spoof
PA_0098,PA_T_0018968,acb,BA,spoof
PA_0098,PA_T_0018969,acb,BA,spoof
PA_0098,PA_T_0018970,acb,BA,spoof
PA_0098,PA_T_0018971,acb,BA,spoof
PA_0098,PA_T_0018972,acb,BA,spoof
PA_0079,PA_T_0018973,acb,BB,spoof
PA_0079,PA_T_0018974,acb,BB,spoof
PA_0079,PA_T_0018975,acb,BB,spoof
PA_0079,PA_T_0018976,acb,BB,spoof
PA_0079,PA_T_0018977,acb,BB,spoof
PA_0079,PA_T_0018978,acb,BB,spoof
PA_0079,PA_T_0018979,acb,BB,spoof
PA_0079,PA_T_0018980,acb,BB,spoof
PA_0079,PA_T_0018981,acb,BB,spoof
PA_0079,PA_T_0018982,acb,BB,spoof
PA_0079,PA_T_0018983,acb,BB,spoof
PA_0080,PA_T_0018984,acb,BB,spoof
PA_0080,PA_T_0018985,acb,BB,spoof
PA_0080,PA_T_0018986,acb,BB,spoof
PA_0080,PA_T_0018987,acb,BB,spoof
PA_0080,PA_T_0018988,acb,BB,spoof
PA_0080,PA_T_0018989,acb,BB,spoof
PA_0080,PA_T_0018990,acb,BB,spoof
PA_0080,PA_T_0018991,acb,BB,spoof
PA_0080,PA_T_0018992,acb,BB,spoof
PA_0080,PA_T_0018993,acb,BB,spoof
PA_0080,PA_T_0018994,acb,BB,spoof
PA_0080,PA_T_0018995,acb,BB,spoof
PA_0081,PA_T_0018996,acb,BB,spoof
PA_0081,PA_T_0018997,acb,BB,spoof
PA_0081,PA_T_0018998,acb,BB,spoof
PA_0081,PA_T_0018999,acb,BB,spoof
PA_0081,PA_T_0019000,acb,BB,spoof
PA_0081,PA_T_0019001,acb,BB,spoof
PA_0081,PA_T_0019002,acb,BB,spoof
PA_0081,PA_T_0019003,acb,BB,spoof
PA_0081,PA_T_0019004,acb,BB,spoof
PA_0081,PA_T_0019005,acb,BB,spoof
PA_0081,PA_T_0019006,acb,BB,spoof
PA_0082,PA_T_0019007,acb,BB,spoof
PA_0082,PA_T_0019008,acb,BB,spoof
PA_0082,PA_T_0019009,acb,BB,spoof
PA_0082,PA_T_0019010,acb,BB,spoof
PA_0082,PA_T_0019011,acb,BB,spoof
PA_0082,PA_T_0019012,acb,BB,spoof
PA_0082,PA_T_0019013,acb,BB,spoof
PA_0082,PA_T_0019014,acb,BB,spoof
PA_0082,PA_T_0019015,acb,BB,spoof
PA_0082,PA_T_0019016,acb,BB,spoof
PA_0082,PA_T_0019017,acb,BB,spoof
PA_0082,PA_T_0019018,acb,BB,spoof
PA_0082,PA_T_0019019,acb,BB,spoof
PA_0083,PA_T_0019020,acb,BB,spoof
PA_0083,PA_T_0019021,acb,BB,spoof
PA_0083,PA_T_0019022,acb,BB,spoof
PA_0083,PA_T_0019023,acb,BB,spoof
PA_0083,PA_T_0019024,acb,BB,spoof
PA_0083,PA_T_0019025,acb,BB,spoof
PA_0083,PA_T_0019026,acb,BB,spoof
PA_0083,PA_T_0019027,acb,BB,spoof
PA_0083,PA_T_0019028,acb,BB,spoof
PA_0083,PA_T_0019029,acb,BB,spoof
PA_0084,PA_T_0019030,acb,BB,spoof
PA_0084,PA_T_0019031,acb,BB,spoof
PA_0084,PA_T_0019032,acb,BB,spoof
PA_0084,PA_T_0019033,acb,BB,spoof
PA_0084,PA_T_0019034,acb,BB,spoof
PA_0084,PA_T_0019035,acb,BB,spoof
PA_0084,PA_T_0019036,acb,BB,spoof
PA_0084,PA_T_0019037,acb,BB,spoof
PA_0084,PA_T_0019038,acb,BB,spoof
PA_0084,PA_T_0019039,acb,BB,spoof
PA_0084,PA_T_0019040,acb,BB,spoof
PA_0085,PA_T_0019041,acb,BB,spoof
PA_0085,PA_T_0019042,acb,BB,spoof
PA_0085,PA_T_0019043,acb,BB,spoof
PA_0085,PA_T_0019044,acb,BB,spoof
PA_0085,PA_T_0019045,acb,BB,spoof
PA_0085,PA_T_0019046,acb,BB,spoof
PA_0085,PA_T_0019047,acb,BB,spoof
PA_0085,PA_T_0019048,acb,BB,spoof
PA_0085,PA_T_0019049,acb,BB,spoof
PA_0085,PA_T_0019050,acb,BB,spoof
PA_0085,PA_T_0019051,acb,BB,spoof
PA_0085,PA_T_0019052,acb,BB,spoof
PA_0086,PA_T_0019053,acb,BB,spoof
PA_0086,PA_T_0019054,acb,BB,spoof
PA_0086,PA_T_0019055,acb,BB,spoof
PA_0086,PA_T_0019056,acb,BB,spoof
PA_0086,PA_T_0019057,acb,BB,spoof
PA_0086,PA_T_0019058,acb,BB,spoof
PA_0086,PA_T_0019059,acb,BB,spoof
PA_0086,PA_T_0019060,acb,BB,spoof
PA_0086,PA_T_0019061,acb,BB,spoof
PA_0086,PA_T_0019062,acb,BB,spoof
PA_0086,PA_T_0019063,acb,BB,spoof
PA_0087,PA_T_0019064,acb,BB,spoof
PA_0087,PA_T_0019065,acb,BB,spoof
PA_0087,PA_T_0019066,acb,BB,spoof
PA_0087,PA_T_0019067,acb,BB,spoof
PA_0087,PA_T_0019068,acb,BB,spoof
PA_0087,PA_T_0019069,acb,BB,spoof
PA_0087,PA_T_0019070,acb,BB,spoof
PA_0087,PA_T_0019071,acb,BB,spoof
PA_0087,PA_T_0019072,acb,BB,spoof
PA_0087,PA_T_0019073,acb,BB,spoof
PA_0087,PA_T_0019074,acb,BB,spoof
PA_0087,PA_T_0019075,acb,BB,spoof
PA_0087,PA_T_0019076,acb,BB,spoof
PA_0088,PA_T_0019077,acb,BB,spoof
PA_0088,PA_T_0019078,acb,BB,spoof
PA_0088,PA_T_0019079,acb,BB,spoof
PA_0088,PA_T_0019080,acb,BB,spoof
PA_0088,PA_T_0019081,acb,BB,spoof
PA_0088,PA_T_0019082,acb,BB,spoof
PA_0088,PA_T_0019083,acb,BB,spoof
PA_0088,PA_T_0019084,acb,BB,spoof
PA_0088,PA_T_0019085,acb,BB,spoof
PA_0088,PA_T_0019086,acb,BB,spoof
PA_0089,PA_T_0019087,acb,BB,spoof
PA_0089,PA_T_0019088,acb,BB,spoof
PA_0089,PA_T_0019089,acb,BB,spoof
PA_0089,PA_T_0019090,acb,BB,spoof
PA_0089,PA_T_0019091,acb,BB,spoof
PA_0089,PA_T_0019092,acb,BB,spoof
PA_0089,PA_T_0019093,acb,BB,spoof
PA_0089,PA_T_0019094,acb,BB,spoof
PA_0089,PA_T_0019095,acb,BB,spoof
PA_0089,PA_T_0019096,acb,BB,spoof
PA_0089,PA_T_0019097,acb,BB,spoof
PA_0090,PA_T_0019098,acb,BB,spoof
PA_0090,PA_T_0019099,acb,BB,spoof
PA_0090,PA_T_0019100,acb,BB,spoof
PA_0090,PA_T_0019101,acb,BB,spoof
PA_0090,PA_T_0019102,acb,BB,spoof
PA_0090,PA_T_0019103,acb,BB,spoof
PA_0090,PA_T_0019104,acb,BB,spoof
PA_0090,PA_T_0019105,acb,BB,spoof
PA_0090,PA_T_0019106,acb,BB,spoof
PA_0090,PA_T_0019107,acb,BB,spoof
PA_0090,PA_T_0019108,acb,BB,spoof
PA_0090,PA_T_0019109,acb,BB,spoof
PA_0091,PA_T_0019110,acb,BB,spoof
PA_0091,PA_T_0019111,acb,BB,spoof
PA_0091,PA_T_0019112,acb,BB,spoof
PA_0091,PA_T_0019113,acb,BB,spoof
PA_0091,PA_T_0019114,acb,BB,spoof
PA_0091,PA_T_0019115,acb,BB,spoof
PA_0091,PA_T_0019116,acb,BB,spoof
PA_0091,PA_T_0019117,acb,BB,spoof
PA_0091,PA_T_0019118,acb,BB,spoof
PA_0091,PA_T_0019119,acb,BB,spoof
PA_0091,PA_T_0019120,acb,BB,spoof
PA_0092,PA_T_0019121,acb,BB,spoof
PA_0092,PA_T_0019122,acb,BB,spoof
PA_0092,PA_T_0019123,acb,BB,spoof
PA_0092,PA_T_0019124,acb,BB,spoof
PA_0092,PA_T_0019125,acb,BB,spoof
PA_0092,PA_T_0019126,acb,BB,spoof
PA_0092,PA_T_0019127,acb,BB,spoof
PA_0092,PA_T_0019128,acb,BB,spoof
PA_0092,PA_T_0019129,acb,BB,spoof
PA_0092,PA_T_0019130,acb,BB,spoof
PA_0092,PA_T_0019131,acb,BB,spoof
PA_0092,PA_T_0019132,acb,BB,spoof
PA_0092,PA_T_0019133,acb,BB,spoof
PA_0093,PA_T_0019134,acb,BB,spoof
PA_0093,PA_T_0019135,acb,BB,spoof
PA_0093,PA_T_0019136,acb,BB,spoof
PA_0093,PA_T_0019137,acb,BB,spoof
PA_0093,PA_T_0019138,acb,BB,spoof
PA_0093,PA_T_0019139,acb,BB,spoof
PA_0093,PA_T_0019140,acb,BB,spoof
PA_0093,PA_T_0019141,acb,BB,spoof
PA_0093,PA_T_0019142,acb,BB,spoof
PA_0093,PA_T_0019143,acb,BB,spoof
PA_0094,PA_T_0019144,acb,BB,spoof
PA_0094,PA_T_0019145,acb,BB,spoof
PA_0094,PA_T_0019146,acb,BB,spoof
PA_0094,PA_T_0019147,acb,BB,spoof
PA_0094,PA_T_0019148,acb,BB,spoof
PA_0094,PA_T_0019149,acb,BB,spoof
PA_0094,PA_T_0019150,acb,BB,spoof
PA_0094,PA_T_0019151,acb,BB,spoof
PA_0094,PA_T_0019152,acb,BB,spoof
PA_0094,PA_T_0019153,acb,BB,spoof
PA_0094,PA_T_0019154,acb,BB,spoof
PA_0095,PA_T_0019155,acb,BB,spoof
PA_0095,PA_T_0019156,acb,BB,spoof
PA_0095,PA_T_0019157,acb,BB,spoof
PA_0095,PA_T_0019158,acb,BB,spoof
PA_0095,PA_T_0019159,acb,BB,spoof
PA_0095,PA_T_0019160,acb,BB,spoof
PA_0095,PA_T_0019161,acb,BB,spoof
PA_0095,PA_T_0019162,acb,BB,spoof
PA_0095,PA_T_0019163,acb,BB,spoof
PA_0095,PA_T_0019164,acb,BB,spoof
PA_0095,PA_T_0019165,acb,BB,spoof
PA_0095,PA_T_0019166,acb,BB,spoof
PA_0096,PA_T_0019167,acb,BB,spoof
PA_0096,PA_T_0019168,acb,BB,spoof
PA_0096,PA_T_0019169,acb,BB,spoof
PA_0096,PA_T_0019170,acb,BB,spoof
PA_0096,PA_T_0019171,acb,BB,spoof
PA_0096,PA_T_0019172,acb,BB,spoof
PA_0096,PA_T_0019173,acb,BB,spoof
PA_0096,PA_T_0019174,acb,BB,spoof
PA_0096,PA_T_0019175,acb,BB,spoof
PA_0096,PA_T_0019176,acb,BB,spoof
PA_0096,PA_T_0019177,acb,BB,spoof
PA_0097,PA_T_0019178,acb,BB,spoof
PA_0097,PA_T_0019179,acb,BB,spoof
PA_0097,PA_T_0019180,acb,BB,spoof
PA_0097,PA_T_0019181,acb,BB,spoof
PA_0097,PA_T_0019182,acb,BB,spoof
PA_0097,PA_T_0019183,acb,BB,spoof
PA_0097,PA_T_0019184,acb,BB,spoof
PA_0097,PA_T_0019185,acb,BB,spoof
PA_0097,PA_T_0019186,acb,BB,spoof
PA_0097,PA_T_0019187,acb,BB,spoof
PA_0097,PA_T_0019188,acb,BB,spoof
PA_0097,PA_T_0019189,acb,BB,spoof
PA_0097,PA_T_0019190,acb,BB,spoof
PA_0098,PA_T_0019191,acb,BB,spoof
PA_0098,PA_T_0019192,acb,BB,spoof
PA_0098,PA_T_0019193,acb,BB,spoof
PA_0098,PA_T_0019194,acb,BB,spoof
PA_0098,PA_T_0019195,acb,BB,spoof
PA_0098,PA_T_0019196,acb,BB,spoof
PA_0098,PA_T_0019197,acb,BB,spoof
PA_0098,PA_T_0019198,acb,BB,spoof
PA_0098,PA_T_0019199,acb,BB,spoof
PA_0098,PA_T_0019200,acb,BB,spoof
PA_0079,PA_T_0019201,acb,BC,spoof
PA_0079,PA_T_0019202,acb,BC,spoof
PA_0079,PA_T_0019203,acb,BC,spoof
PA_0079,PA_T_0019204,acb,BC,spoof
PA_0079,PA_T_0019205,acb,BC,spoof
PA_0079,PA_T_0019206,acb,BC,spoof
PA_0079,PA_T_0019207,acb,BC,spoof
PA_0079,PA_T_0019208,acb,BC,spoof
PA_0079,PA_T_0019209,acb,BC,spoof
PA_0079,PA_T_0019210,acb,BC,spoof
PA_0079,PA_T_0019211,acb,BC,spoof
PA_0080,PA_T_0019212,acb,BC,spoof
PA_0080,PA_T_0019213,acb,BC,spoof
PA_0080,PA_T_0019214,acb,BC,spoof
PA_0080,PA_T_0019215,acb,BC,spoof
PA_0080,PA_T_0019216,acb,BC,spoof
PA_0080,PA_T_0019217,acb,BC,spoof
PA_0080,PA_T_0019218,acb,BC,spoof
PA_0080,PA_T_0019219,acb,BC,spoof
PA_0080,PA_T_0019220,acb,BC,spoof
PA_0080,PA_T_0019221,acb,BC,spoof
PA_0080,PA_T_0019222,acb,BC,spoof
PA_0080,PA_T_0019223,acb,BC,spoof
PA_0081,PA_T_0019224,acb,BC,spoof
PA_0081,PA_T_0019225,acb,BC,spoof
PA_0081,PA_T_0019226,acb,BC,spoof
PA_0081,PA_T_0019227,acb,BC,spoof
PA_0081,PA_T_0019228,acb,BC,spoof
PA_0081,PA_T_0019229,acb,BC,spoof
PA_0081,PA_T_0019230,acb,BC,spoof
PA_0081,PA_T_0019231,acb,BC,spoof
PA_0081,PA_T_0019232,acb,BC,spoof
PA_0081,PA_T_0019233,acb,BC,spoof
PA_0081,PA_T_0019234,acb,BC,spoof
PA_0082,PA_T_0019235,acb,BC,spoof
PA_0082,PA_T_0019236,acb,BC,spoof
PA_0082,PA_T_0019237,acb,BC,spoof
PA_0082,PA_T_0019238,acb,BC,spoof
PA_0082,PA_T_0019239,acb,BC,spoof
PA_0082,PA_T_0019240,acb,BC,spoof
PA_0082,PA_T_0019241,acb,BC,spoof
PA_0082,PA_T_0019242,acb,BC,spoof
PA_0082,PA_T_0019243,acb,BC,spoof
PA_0082,PA_T_0019244,acb,BC,spoof
PA_0082,PA_T_0019245,acb,BC,spoof
PA_0082,PA_T_0019246,acb,BC,spoof
PA_0082,PA_T_0019247,acb,BC,spoof
PA_0083,PA_T_0019248,acb,BC,spoof
PA_0083,PA_T_0019249,acb,BC,spoof
PA_0083,PA_T_0019250,acb,BC,spoof
PA_0083,PA_T_0019251,acb,BC,spoof
PA_0083,PA_T_0019252,acb,BC,spoof
PA_0083,PA_T_0019253,acb,BC,spoof
PA_0083,PA_T_0019254,acb,BC,spoof
PA_0083,PA_T_0019255,acb,BC,spoof
PA_0083,PA_T_0019256,acb,BC,spoof
PA_0083,PA_T_0019257,acb,BC,spoof
PA_0084,PA_T_0019258,acb,BC,spoof
PA_0084,PA_T_0019259,acb,BC,spoof
PA_0084,PA_T_0019260,acb,BC,spoof
PA_0084,PA_T_0019261,acb,BC,spoof
PA_0084,PA_T_0019262,acb,BC,spoof
PA_0084,PA_T_0019263,acb,BC,spoof
PA_0084,PA_T_0019264,acb,BC,spoof
PA_0084,PA_T_0019265,acb,BC,spoof
PA_0084,PA_T_0019266,acb,BC,spoof
PA_0084,PA_T_0019267,acb,BC,spoof
PA_0084,PA_T_0019268,acb,BC,spoof
PA_0085,PA_T_0019269,acb,BC,spoof
PA_0085,PA_T_0019270,acb,BC,spoof
PA_0085,PA_T_0019271,acb,BC,spoof
PA_0085,PA_T_0019272,acb,BC,spoof
PA_0085,PA_T_0019273,acb,BC,spoof
PA_0085,PA_T_0019274,acb,BC,spoof
PA_0085,PA_T_0019275,acb,BC,spoof
PA_0085,PA_T_0019276,acb,BC,spoof
PA_0085,PA_T_0019277,acb,BC,spoof
PA_0085,PA_T_0019278,acb,BC,spoof
PA_0085,PA_T_0019279,acb,BC,spoof
PA_0085,PA_T_0019280,acb,BC,spoof
PA_0086,PA_T_0019281,acb,BC,spoof
PA_0086,PA_T_0019282,acb,BC,spoof
PA_0086,PA_T_0019283,acb,BC,spoof
PA_0086,PA_T_0019284,acb,BC,spoof
PA_0086,PA_T_0019285,acb,BC,spoof
PA_0086,PA_T_0019286,acb,BC,spoof
PA_0086,PA_T_0019287,acb,BC,spoof
PA_0086,PA_T_0019288,acb,BC,spoof
PA_0086,PA_T_0019289,acb,BC,spoof
PA_0086,PA_T_0019290,acb,BC,spoof
PA_0086,PA_T_0019291,acb,BC,spoof
PA_0087,PA_T_0019292,acb,BC,spoof
PA_0087,PA_T_0019293,acb,BC,spoof
PA_0087,PA_T_0019294,acb,BC,spoof
PA_0087,PA_T_0019295,acb,BC,spoof
PA_0087,PA_T_0019296,acb,BC,spoof
PA_0087,PA_T_0019297,acb,BC,spoof
PA_0087,PA_T_0019298,acb,BC,spoof
PA_0087,PA_T_0019299,acb,BC,spoof
PA_0087,PA_T_0019300,acb,BC,spoof
PA_0087,PA_T_0019301,acb,BC,spoof
PA_0087,PA_T_0019302,acb,BC,spoof
PA_0087,PA_T_0019303,acb,BC,spoof
PA_0087,PA_T_0019304,acb,BC,spoof
PA_0088,PA_T_0019305,acb,BC,spoof
PA_0088,PA_T_0019306,acb,BC,spoof
PA_0088,PA_T_0019307,acb,BC,spoof
PA_0088,PA_T_0019308,acb,BC,spoof
PA_0088,PA_T_0019309,acb,BC,spoof
PA_0088,PA_T_0019310,acb,BC,spoof
PA_0088,PA_T_0019311,acb,BC,spoof
PA_0088,PA_T_0019312,acb,BC,spoof
PA_0088,PA_T_0019313,acb,BC,spoof
PA_0088,PA_T_0019314,acb,BC,spoof
PA_0089,PA_T_0019315,acb,BC,spoof
PA_0089,PA_T_0019316,acb,BC,spoof
PA_0089,PA_T_0019317,acb,BC,spoof
PA_0089,PA_T_0019318,acb,BC,spoof
PA_0089,PA_T_0019319,acb,BC,spoof
PA_0089,PA_T_0019320,acb,BC,spoof
PA_0089,PA_T_0019321,acb,BC,spoof
PA_0089,PA_T_0019322,acb,BC,spoof
PA_0089,PA_T_0019323,acb,BC,spoof
PA_0089,PA_T_0019324,acb,BC,spoof
PA_0089,PA_T_0019325,acb,BC,spoof
PA_0090,PA_T_0019326,acb,BC,spoof
PA_0090,PA_T_0019327,acb,BC,spoof
PA_0090,PA_T_0019328,acb,BC,spoof
PA_0090,PA_T_0019329,acb,BC,spoof
PA_0090,PA_T_0019330,acb,BC,spoof
PA_0090,PA_T_0019331,acb,BC,spoof
PA_0090,PA_T_0019332,acb,BC,spoof
PA_0090,PA_T_0019333,acb,BC,spoof
PA_0090,PA_T_0019334,acb,BC,spoof
PA_0090,PA_T_0019335,acb,BC,spoof
PA_0090,PA_T_0019336,acb,BC,spoof
PA_0090,PA_T_0019337,acb,BC,spoof
PA_0091,PA_T_0019338,acb,BC,spoof
PA_0091,PA_T_0019339,acb,BC,spoof
PA_0091,PA_T_0019340,acb,BC,spoof
PA_0091,PA_T_0019341,acb,BC,spoof
PA_0091,PA_T_0019342,acb,BC,spoof
PA_0091,PA_T_0019343,acb,BC,spoof
PA_0091,PA_T_0019344,acb,BC,spoof
PA_0091,PA_T_0019345,acb,BC,spoof
PA_0091,PA_T_0019346,acb,BC,spoof
PA_0091,PA_T_0019347,acb,BC,spoof
PA_0091,PA_T_0019348,acb,BC,spoof
PA_0092,PA_T_0019349,acb,BC,spoof
PA_0092,PA_T_0019350,acb,BC,spoof
PA_0092,PA_T_0019351,acb,BC,spoof
PA_0092,PA_T_0019352,acb,BC,spoof
PA_0092,PA_T_0019353,acb,BC,spoof
PA_0092,PA_T_0019354,acb,BC,spoof
PA_0092,PA_T_0019355,acb,BC,spoof
PA_0092,PA_T_0019356,acb,BC,spoof
PA_0092,PA_T_0019357,acb,BC,spoof
PA_0092,PA_T_0019358,acb,BC,spoof
PA_0092,PA_T_0019359,acb,BC,spoof
PA_0092,PA_T_0019360,acb,BC,spoof
PA_0092,PA_T_0019361,acb,BC,spoof
PA_0093,PA_T_0019362,acb,BC,spoof
PA_0093,PA_T_0019363,acb,BC,spoof
PA_0093,PA_T_0019364,acb,BC,spoof
PA_0093,PA_T_0019365,acb,BC,spoof
PA_0093,PA_T_0019366,acb,BC,spoof
PA_0093,PA_T_0019367,acb,BC,spoof
PA_0093,PA_T_0019368,acb,BC,spoof
PA_0093,PA_T_0019369,acb,BC,spoof
PA_0093,PA_T_0019370,acb,BC,spoof
PA_0093,PA_T_0019371,acb,BC,spoof
PA_0094,PA_T_0019372,acb,BC,spoof
PA_0094,PA_T_0019373,acb,BC,spoof
PA_0094,PA_T_0019374,acb,BC,spoof
PA_0094,PA_T_0019375,acb,BC,spoof
